,,Democratic,Republican,Unaffiliated,Libertarian,Green,Unity Party of Colorado,American Constitution,Approval Voting,American Solidarity,Socialist Labor,No Party Affiliation,Independent,Unaffiliated/Republican,Democratic,Total Votes Cast,Total Ballots Cast
County,San Miguel,3529,1154,58,23,34,4,1,1,0,0,0,0,0,0,4804,4804
Precinct,3065857001,1220,242,21,5,8,1,0,1,0,0,0,0,0,0,1498,1498
Precinct,3065857002,966,170,14,7,6,0,0,0,0,0,0,0,0,0,1163,1163
Precinct,3065857003,463,108,4,2,6,1,0,0,0,0,0,0,0,0,584,584
Precinct,3065857004,402,415,13,5,12,2,0,0,0,0,0,0,0,0,849,849
Precinct,3065857005,18,71,0,0,0,0,1,0,0,0,0,0,0,0,90,90
Precinct,3065857006,460,148,6,4,2,0,0,0,0,0,0,0,0,0,620,620
County,Sedgwick,283,1048,14,6,4,0,2,1,0,0,0,0,0,0,1358,1358
Precinct,4016358001,74,243,4,0,4,0,0,0,0,0,0,0,0,0,325,325
Precinct,4016358002,56,209,2,0,0,0,0,0,0,0,0,0,0,0,267,267
Precinct,4016358003,71,202,2,0,0,0,0,0,0,0,0,0,0,0,275,275
Precinct,4016358004,43,171,4,2,0,0,0,0,0,0,0,0,0,0,220,220
Precinct,4016358005,39,223,2,4,0,0,2,1,0,0,0,0,0,0,271,271
County,Summit,11762,5244,234,165,80,26,17,14,1,2,0,0,0,0,17545,17545
Precinct,2081359001,667,328,11,7,10,6,0,0,0,0,0,0,0,0,1029,1029
Precinct,2081359002,836,386,15,10,6,3,0,0,0,0,0,0,0,0,1256,1256
Precinct,2081359003,419,201,5,6,2,0,0,1,1,0,0,0,0,0,635,635
Precinct,2081359004,986,321,16,10,6,1,0,3,0,0,0,0,0,0,1343,1343
Precinct,2081359005,844,420,21,4,5,1,3,1,0,0,0,0,0,0,1299,1299
Precinct,2081359006,447,173,11,6,2,0,2,1,0,0,0,0,0,0,642,642
Precinct,2081359007,576,269,10,8,3,0,2,0,0,2,0,0,0,0,870,870
Precinct,2081359008,298,140,9,5,4,0,1,1,0,0,0,0,0,0,458,458
Precinct,2081359009,645,352,11,9,2,0,1,1,0,0,0,0,0,0,1021,1021
Precinct,2081359010,460,259,7,10,4,1,0,2,0,0,0,0,0,0,743,743
Precinct,2081359011,424,225,15,5,3,0,0,0,0,0,0,0,0,0,672,672
Precinct,2081359012,177,172,4,1,0,2,1,0,0,0,0,0,0,0,357,357
Precinct,2081359013,697,375,13,12,4,1,0,1,0,0,0,0,0,0,1103,1103
Precinct,2081359014,447,141,12,9,2,1,1,2,0,0,0,0,0,0,615,615
Precinct,2081359015,563,212,8,5,1,1,0,0,0,0,0,0,0,0,790,790
Precinct,2081359016,528,200,10,12,6,3,1,0,0,0,0,0,0,0,760,760
Precinct,2081359017,713,267,13,9,6,2,0,0,0,0,0,0,0,0,1010,1010
Precinct,2081359018,537,222,8,8,2,2,1,0,0,0,0,0,0,0,780,780
Precinct,2081359019,674,253,15,11,5,1,0,0,0,0,0,0,0,0,959,959
Precinct,2081359020,824,328,20,18,7,1,4,1,0,0,0,0,0,0,1203,1203
County,Teller,5065,10856,193,110,47,8,31,16,11,1,0,0,0,0,16338,16338
Precinct,7046060001,339,879,11,7,4,0,5,0,1,0,0,0,0,0,1246,1246
Precinct,7046060002,476,793,13,5,4,1,3,2,0,0,0,0,0,0,1297,1297
Precinct,7046060003,454,955,19,8,2,0,2,2,0,0,0,0,0,0,1442,1442
Precinct,7046060004,408,1028,14,4,5,1,1,0,0,0,0,0,0,0,1461,1461
Precinct,7046060005,291,579,12,4,6,1,1,1,0,0,0,0,0,0,895,895
Precinct,7046060006,124,197,7,1,1,1,0,1,0,1,0,0,0,0,333,333
Precinct,7046060007,533,1221,18,21,5,1,3,4,0,0,0,0,0,0,1806,1806
Precinct,7046060008,434,885,17,12,1,0,4,3,3,0,0,0,0,0,1359,1359
Precinct,7046060009,498,999,27,18,4,2,3,3,2,0,0,0,0,0,1556,1556
Precinct,7046060010,341,737,27,10,1,0,5,0,1,0,0,0,0,0,1122,1122
Precinct,7046060011,573,1227,17,4,4,0,2,0,1,0,0,0,0,0,1828,1828
Precinct,7046060012,314,796,6,8,8,0,1,0,3,0,0,0,0,0,1136,1136
Precinct,7046060013,272,554,5,8,2,1,1,0,0,0,0,0,0,0,843,843
Precinct,7121860014,8,6,0,0,0,0,0,0,0,0,0,0,0,0,14,14
County,Washington,329,2436,26,8,0,0,2,5,0,0,0,0,0,0,2806,2806
Precinct,4016361001,16,96,1,0,0,0,1,0,0,0,0,0,0,0,114,114
Precinct,4016361002,194,1236,13,6,0,0,0,4,0,0,0,0,0,0,1453,1453
Precinct,4016361003,18,145,2,0,0,0,0,0,0,0,0,0,0,0,165,165
Precinct,4016361004,57,463,9,1,0,0,0,1,0,0,0,0,0,0,531,531
Precinct,4016361005,17,176,1,1,0,0,0,0,0,0,0,0,0,0,195,195
Precinct,4016361006,27,320,0,0,0,0,1,0,0,0,0,0,0,0,348,348
County,Weld,68752,106469,2351,1130,573,180,243,156,45,19,3,0,0,0,179921,179921
Precinct,2171962219,348,199,8,4,3,2,0,0,0,1,0,0,0,0,565,565
Precinct,2171962334,1048,666,12,20,5,2,2,0,0,0,0,0,0,0,1755,1755
Precinct,2171962335,672,470,7,11,5,0,0,0,2,0,0,0,0,0,1167,1167
Precinct,2171962336,814,488,10,11,2,2,1,0,0,0,0,0,0,0,1328,1328
Precinct,2171962337,629,421,6,11,6,2,0,1,0,0,0,0,0,0,1076,1076
Precinct,2171962338,576,599,8,21,3,0,0,0,2,0,0,0,0,0,1209,1209
Precinct,2171962339,507,334,5,4,3,0,0,0,0,0,0,0,0,0,853,853
Precinct,2171962340,666,667,12,7,9,0,0,1,0,1,0,0,0,0,1363,1363
Precinct,2171962341,700,470,7,10,0,1,3,3,0,0,0,0,0,0,1194,1194
Precinct,2171962342,943,463,11,18,8,1,3,0,0,0,0,0,0,0,1447,1447
Precinct,2171962343,667,418,13,8,5,1,2,0,0,0,0,0,0,0,1114,1114
Precinct,2171962344,715,543,16,18,6,0,2,1,0,0,0,0,0,0,1301,1301
Precinct,2231962218,47,108,2,1,0,0,0,0,0,0,0,0,0,0,158,158
Precinct,2231962355,2,10,0,0,0,0,0,0,0,0,0,0,0,0,12,12
Precinct,2231962356,101,159,5,2,2,0,0,0,0,0,0,0,0,0,269,269
Precinct,2231962357,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,14
Precinct,2231962358,4,12,0,0,0,0,0,0,0,0,0,0,0,0,16,16
Precinct,2236462260,27,50,2,0,0,0,0,0,0,0,0,0,0,0,79,79
Precinct,2236462261,2,12,0,0,0,0,0,0,0,0,0,0,0,0,14,14
Precinct,2236562159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Precinct,4014862301,239,787,10,5,3,0,0,1,0,0,0,0,0,0,1045,1045
Precinct,4014862302,274,883,14,3,3,0,3,1,0,0,0,0,0,0,1181,1181
Precinct,4014862303,160,859,14,7,3,0,0,1,0,0,0,0,0,0,1044,1044
Precinct,4016362100,48,293,7,2,1,0,0,0,0,0,0,0,0,0,351,351
Precinct,4016362101,36,271,1,2,0,0,1,2,0,0,0,0,0,0,313,313
Precinct,4016362102,25,215,1,0,0,0,0,0,0,0,0,0,0,0,241,241
Precinct,4016362103,66,571,4,3,0,1,1,0,0,0,0,0,0,0,646,646
Precinct,4016362104,178,1028,13,5,1,0,3,0,0,0,0,0,0,0,1228,1228
Precinct,4016362105,224,873,12,8,0,0,2,0,0,0,0,0,0,0,1119,1119
Precinct,4016362106,124,469,5,1,1,0,1,0,0,0,0,0,0,0,601,601
Precinct,4016362107,319,1162,12,8,0,3,2,0,0,0,0,0,0,0,1506,1506
Precinct,4016362108,417,1102,27,11,6,2,2,2,2,0,0,0,0,0,1571,1571
Precinct,4016362300,7,108,3,0,2,1,0,0,0,0,0,0,0,0,121,121
Precinct,4016362353,57,290,6,2,1,0,0,1,0,0,0,0,0,0,357,357
Precinct,4016362354,57,430,9,3,2,0,0,0,0,0,0,0,0,0,501,501
Precinct,4016462402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Precinct,4016562125,477,1009,15,11,1,1,0,0,0,0,0,0,0,0,1514,1514
Precinct,4016562126,247,612,10,7,2,0,1,0,1,0,0,0,0,0,880,880
Precinct,4016562127,368,678,17,8,1,5,1,0,3,0,0,0,0,0,1081,1081
Precinct,4016562128,452,763,16,9,0,2,1,1,0,0,0,0,0,0,1244,1244
Precinct,4016562129,394,773,13,8,2,1,1,2,0,0,0,0,0,0,1194,1194
Precinct,4016562130,358,943,18,12,1,1,4,1,0,0,0,0,0,0,1338,1338
Precinct,4016562131,350,789,25,6,4,1,5,1,0,0,0,0,0,0,1181,1181
Precinct,4016562132,227,884,17,3,5,0,4,0,0,0,0,0,0,0,1140,1140
Precinct,4016562133,251,961,11,7,2,0,3,1,0,0,0,0,0,0,1236,1236
Precinct,4236362109,113,257,8,3,0,0,0,0,0,0,2,0,0,0,383,383
Precinct,4236562110,41,123,1,1,0,0,1,2,0,0,0,0,0,0,169,169
Precinct,4236562111,418,651,15,7,7,1,1,1,4,0,0,0,0,0,1105,1105
Precinct,4236562112,468,785,16,11,4,0,1,1,0,0,0,0,0,0,1286,1286
Precinct,4236562113,615,1058,21,16,4,1,2,0,1,0,0,0,0,0,1718,1718
Precinct,4236562114,604,682,14,12,7,2,3,0,0,0,0,0,0,0,1324,1324
Precinct,4236562115,306,433,13,2,3,1,3,1,1,0,0,0,0,0,763,763
Precinct,4236562116,513,704,16,6,4,0,1,1,0,0,0,0,0,0,1245,1245
Precinct,4236562117,432,578,16,4,2,1,3,1,2,0,0,0,0,0,1039,1039
Precinct,4236562118,489,780,18,11,5,1,1,0,0,1,0,0,0,0,1306,1306
Precinct,4236562119,499,706,19,9,6,0,3,2,0,0,0,0,0,0,1244,1244
Precinct,4236562120,513,883,20,13,5,1,1,2,0,1,0,0,0,0,1439,1439
Precinct,4236562121,520,841,18,10,7,4,2,1,2,0,0,0,0,0,1405,1405
Precinct,4236562122,391,676,7,4,1,1,0,0,0,0,0,0,0,0,1080,1080
Precinct,4236562123,426,880,17,5,2,5,0,1,0,0,0,0,0,0,1336,1336
Precinct,4236562124,1036,1896,38,27,14,3,4,2,4,3,0,0,0,0,3027,3027
Precinct,4236562157,43,64,1,0,0,0,1,0,0,0,0,0,0,0,109,109
Precinct,4236562158,132,258,2,1,2,1,3,1,0,0,0,0,0,0,400,400
Precinct,7171962607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Precinct,7253362362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Precinct,8014862135,19,40,0,0,0,0,0,0,0,0,0,0,0,0,59,59
Precinct,8014862304,381,608,13,7,0,3,1,1,0,1,0,0,0,0,1015,1015
Precinct,8014862305,350,567,10,4,4,0,1,1,0,0,0,0,0,0,937,937
Precinct,8014862306,312,426,10,6,5,0,2,1,0,0,0,0,0,0,762,762
Precinct,8014862307,321,689,15,5,3,0,3,0,0,0,0,0,0,0,1036,1036
Precinct,8014862308,189,600,10,4,2,0,2,0,0,0,0,0,0,0,807,807
Precinct,8014862309,199,783,13,4,2,0,2,1,0,0,0,0,0,0,1004,1004
Precinct,8014862310,212,870,11,5,0,1,1,1,0,0,0,0,0,0,1101,1101
Precinct,8014862311,249,768,13,2,0,0,1,3,0,0,0,0,0,0,1036,1036
Precinct,8015062400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Precinct,8015062401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Precinct,8015062403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Precinct,8015062500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Precinct,8015062600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Precinct,8015062602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Precinct,8016362134,198,938,7,3,2,0,2,0,0,0,0,0,0,0,1150,1150
Precinct,8016362329,73,368,7,3,0,1,2,0,0,0,0,0,0,0,454,454
Precinct,8016462148,403,504,4,4,2,0,2,1,0,0,0,0,0,0,920,920
Precinct,8016462149,417,618,23,14,2,0,3,2,0,0,0,0,0,0,1079,1079
Precinct,8016462150,379,637,17,2,3,0,0,1,0,0,0,0,0,0,1039,1039
Precinct,8016462151,447,669,6,6,5,0,4,2,1,0,0,0,0,0,1140,1140
Precinct,8016462152,258,391,8,3,1,0,0,0,0,0,0,0,0,0,661,661
Precinct,8016462153,527,867,23,10,4,0,2,0,2,0,0,0,0,0,1435,1435
Precinct,8016462154,390,647,9,7,0,0,3,1,0,0,0,0,0,0,1057,1057
Precinct,8016462245,532,806,15,1,2,0,3,0,0,0,0,0,0,0,1359,1359
Precinct,8016462246,502,601,13,3,5,3,2,0,0,0,0,0,0,0,1129,1129
Precinct,8016462247,472,722,11,8,1,1,1,2,0,0,0,0,0,0,1218,1218
Precinct,8016462248,472,640,24,9,3,4,3,0,0,0,0,0,0,0,1155,1155
Precinct,8016462249,501,720,22,6,4,1,1,1,0,0,0,0,0,0,1256,1256
Precinct,8016462250,431,713,12,5,4,1,2,0,0,0,0,0,0,0,1168,1168
Precinct,8016462251,508,991,22,8,0,0,2,1,1,0,0,0,0,0,1533,1533
Precinct,8016462252,422,625,22,11,3,1,1,0,0,0,0,0,0,0,1085,1085
Precinct,8016462253,335,538,10,4,4,1,0,1,0,0,0,0,0,0,893,893
Precinct,8016462254,240,413,4,4,3,0,0,0,0,0,0,0,0,0,664,664
Precinct,8016462255,415,610,12,5,0,0,3,0,0,0,0,0,0,0,1045,1045
Precinct,8016462256,300,540,7,9,5,3,5,3,0,0,0,0,0,0,872,872
Precinct,8016462257,489,738,15,7,1,0,5,1,1,0,0,0,0,0,1257,1257
Precinct,8016462258,707,930,23,9,11,2,1,2,0,0,0,0,0,0,1685,1685
Precinct,8016562155,87,516,6,4,1,0,2,1,0,0,0,0,0,0,617,617
Precinct,8134862222,59,151,0,1,0,1,0,1,0,0,0,0,0,0,213,213
Precinct,8134862312,239,517,10,1,4,1,1,0,0,0,0,0,0,0,773,773
Precinct,8134862313,594,1052,22,9,3,1,3,1,0,1,0,0,0,0,1686,1686
Precinct,8134862314,317,437,10,0,1,0,1,3,0,0,0,0,0,0,769,769
Precinct,8134862315,379,612,11,7,2,1,0,0,0,0,0,0,0,0,1012,1012
Precinct,8134862316,421,586,22,3,1,1,1,0,0,0,0,0,0,0,1035,1035
Precinct,8134862317,229,497,12,2,2,1,3,3,0,0,0,0,0,0,749,749
Precinct,8134862318,361,811,14,6,3,0,1,1,0,0,0,0,0,0,1197,1197
Precinct,8134862319,344,801,15,6,2,1,1,0,0,0,0,0,0,0,1170,1170
Precinct,8134862320,403,726,25,1,6,2,0,2,0,0,0,0,0,0,1165,1165
Precinct,8135062136,346,213,6,3,3,3,0,0,0,0,0,0,0,0,574,574
Precinct,8135062137,345,255,12,2,5,4,0,0,0,0,0,0,0,0,623,623
Precinct,8135062138,728,427,9,11,12,4,2,0,1,1,0,0,0,0,1195,1195
Precinct,8135062139,390,445,10,0,2,2,1,3,0,3,0,0,0,0,856,856
Precinct,8135062140,367,331,11,1,4,2,1,0,0,0,0,0,0,0,717,717
Precinct,8135062141,553,375,11,6,4,1,1,4,2,0,0,0,0,0,957,957
Precinct,8135062142,747,505,22,4,14,1,2,4,3,0,0,0,0,0,1302,1302
Precinct,8135062143,534,522,15,5,8,0,3,1,0,0,0,0,0,0,1088,1088
Precinct,8135062144,385,358,18,11,3,2,1,2,0,1,0,0,0,0,781,781
Precinct,8135062145,577,573,27,3,3,0,1,2,0,0,0,0,0,0,1186,1186
Precinct,8135062146,635,683,25,6,9,5,1,0,0,0,0,0,0,0,1364,1364
Precinct,8135062147,413,417,12,4,4,4,2,2,0,0,0,0,0,0,858,858
Precinct,8135062235,680,764,25,7,11,4,7,2,1,0,0,0,0,0,1501,1501
Precinct,8135062236,412,528,16,2,2,0,1,0,0,0,0,0,0,0,961,961
Precinct,8135062237,518,771,30,10,8,0,1,0,0,0,0,0,0,0,1338,1338
Precinct,8135062238,321,518,12,1,1,0,1,1,0,0,0,0,0,0,855,855
Precinct,8135062239,173,397,7,8,1,0,2,0,0,0,0,0,0,0,588,588
Precinct,8135062330,17,50,2,0,0,0,0,0,0,0,0,0,0,0,69,69
Precinct,8135062331,326,503,2,3,2,3,2,0,0,0,0,0,0,0,841,841
Precinct,8135062332,539,747,35,13,6,1,1,1,0,0,0,0,0,0,1343,1343
Precinct,8135062333,387,451,10,3,1,0,2,2,0,0,0,0,0,0,856,856
Precinct,8135062345,405,593,15,6,6,0,4,2,0,0,0,0,0,0,1031,1031
Precinct,8135062346,451,684,21,8,5,0,1,0,0,0,0,0,0,0,1170,1170
Precinct,8135062347,436,601,18,1,2,0,2,2,0,0,0,0,0,0,1062,1062
Precinct,8135062348,303,329,11,3,5,1,1,0,0,0,0,0,0,0,653,653
Precinct,8135062349,389,434,15,2,1,2,0,0,0,0,0,0,0,0,843,843
Precinct,8135062350,326,291,9,0,4,8,0,3,0,0,0,0,0,0,641,641
Precinct,8135062351,483,475,21,2,4,1,0,0,0,0,0,0,0,0,986,986
Precinct,8135062352,565,435,13,6,8,0,0,1,1,0,0,0,0,0,1029,1029
Precinct,8135062360,69,51,3,0,0,0,0,0,0,0,0,0,0,0,123,123
Precinct,8136362404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Precinct,8136462240,141,178,8,1,1,0,0,0,0,0,0,0,0,0,329,329
Precinct,8136462241,524,535,6,2,2,1,5,1,0,1,0,0,0,0,1077,1077
Precinct,8136462242,444,615,18,7,1,4,0,0,0,0,0,0,0,0,1089,1089
Precinct,8136462243,534,572,18,7,3,4,2,1,0,0,0,0,0,0,1141,1141
Precinct,8136462244,457,626,14,5,3,2,0,1,0,0,0,0,0,0,1108,1108
Precinct,8136462264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Precinct,8136462501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Precinct,8231962220,584,653,8,8,1,0,1,1,0,0,0,0,0,0,1256,1256
Precinct,8231962221,400,512,22,9,0,0,1,0,0,2,0,0,0,0,946,946
Precinct,8231962223,780,1000,25,17,9,1,2,3,2,0,0,0,0,0,1839,1839
Precinct,8231962224,413,554,12,0,7,0,2,0,0,0,1,0,0,0,989,989
Precinct,8231962225,620,763,17,8,4,1,2,2,0,2,0,0,0,0,1419,1419
Precinct,8231962226,531,806,22,29,4,0,2,3,0,0,0,0,0,0,1397,1397
Precinct,8231962227,633,926,21,9,6,0,3,2,0,0,0,0,0,0,1600,1600
Precinct,8231962228,557,756,21,8,0,1,1,0,0,0,0,0,0,0,1344,1344
Precinct,8231962229,519,732,18,10,1,1,2,2,0,0,0,0,0,0,1285,1285
Precinct,8231962230,794,1076,26,24,3,6,0,1,0,0,0,0,0,0,1930,1930
Precinct,8231962231,550,772,27,9,7,1,1,0,0,0,0,0,0,0,1367,1367
Precinct,8231962232,636,789,33,13,7,1,2,7,1,0,0,0,0,0,1489,1489
Precinct,8231962233,427,634,18,4,5,1,0,0,0,0,0,0,0,0,1089,1089
Precinct,8231962234,466,641,16,6,3,1,1,0,0,0,0,0,0,0,1134,1134
Precinct,8231962262,237,251,14,0,3,0,1,0,0,0,0,0,0,0,506,506
Precinct,8231962263,428,681,10,10,2,2,2,1,0,0,0,0,0,0,1136,1136
Precinct,8231962323,76,239,5,2,1,0,0,0,0,0,0,0,0,0,323,323
Precinct,8231962324,411,591,6,4,9,2,0,2,2,0,0,0,0,0,1027,1027
Precinct,8231962325,600,928,23,8,5,4,3,1,0,0,0,0,0,0,1572,1572
Precinct,8231962326,405,469,8,6,1,1,0,0,0,0,0,0,0,0,890,890
Precinct,8231962327,313,432,4,4,3,1,0,3,0,0,0,0,0,0,760,760
Precinct,8231962328,442,507,18,7,5,2,1,3,0,0,0,0,0,0,985,985
Precinct,8233362601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Precinct,8234862216,8,90,1,1,0,0,0,0,0,0,0,0,0,0,100,100
Precinct,8234862217,32,123,6,1,0,0,0,0,0,0,0,0,0,0,162,162
Precinct,8234862321,48,183,4,1,0,2,0,0,0,0,0,0,0,0,238,238
Precinct,8234862322,13,47,0,0,0,0,0,1,0,0,0,0,0,0,61,61
Precinct,8234862361,2,29,1,0,0,0,0,0,0,0,0,0,0,0,32,32
Precinct,8236462200,595,994,17,13,8,2,0,2,0,0,0,0,0,0,1631,1631
Precinct,8236462201,433,817,13,8,2,0,3,0,0,0,0,0,0,0,1276,1276
Precinct,8236462202,512,970,20,12,5,1,2,0,0,0,0,0,0,0,1522,1522
Precinct,8236462203,336,789,13,10,5,0,1,0,0,0,0,0,0,0,1154,1154
Precinct,8236462204,447,894,12,12,2,0,1,0,1,0,0,0,0,0,1369,1369
Precinct,8236462205,277,504,9,3,2,1,0,0,0,0,0,0,0,0,796,796
Precinct,8236462206,339,787,11,11,5,0,3,3,0,0,0,0,0,0,1159,1159
Precinct,8236462207,390,589,13,6,5,0,1,0,1,0,0,0,0,0,1005,1005
Precinct,8236462208,543,854,26,14,2,0,0,2,0,0,0,0,0,0,1441,1441
Precinct,8236462209,487,852,17,10,6,1,0,1,0,0,0,0,0,0,1374,1374
Precinct,8236462210,474,971,15,8,3,2,1,1,1,0,0,0,0,0,1476,1476
Precinct,8236462211,402,854,20,14,4,1,2,2,0,0,0,0,0,0,1299,1299
Precinct,8236462212,298,763,15,8,3,1,3,0,0,0,0,0,0,0,1091,1091
Precinct,8236462213,270,539,4,2,1,0,1,2,0,0,0,0,0,0,819,819
